GDP,Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Debtor,Gender,Scholarship holder,Educational special needs,Tuition fees up to date,Target
1,0.5,0.678461539,0.423076923,0.674292595,1,1,0.075471698,1,0,1
0,0.05,0.592307692,0.076923077,0.556291391,1,0,0.320754717,0,0,0
1,0.3,0.646153846,0.230769231,0.653421633,1,0,0.056603774,0,0,1
0,0.05,0.646153846,0,0,1,0,0.132075472,0,1,0
1,0.4,0.774786325,0.269230769,0.786376537,1,0,0.018867925,0,1,1
0.5,0.35,0.656923077,0.269230769,0.646357616,1,0,0.037735849,0,1,0
0.5,0.2,0.632692308,0.153846154,0.57218543,1,1,0.018867925,0,1,0
0.5,0.25,0.771794872,0.153846154,0.675496689,1,0,0.20754717,0,1,0
0,0.05,0.646153846,0.076923077,0.582781457,1,0,0.20754717,0,1,0
0,0,0,0.153846154,0.569536424,1,0,0.056603774,0,1,0
1,0.4,0.675971154,0.307692308,0.665099338,1,0,0.094339623,0,1,1
1,0.35,0.682,0.269230769,0.671031221,1,0,0.037735849,0,1,1
0.5,0.2,0.7,0.230769231,0.673604541,1,0,0.056603774,0,1,0
0,0,0,0.076923077,0.622516556,1,0,0.169811321,0,1,0
0,0,0,0.115384615,0.582781457,0,0,0.075471698,0,1,0
1,0,0,0,0,1,0,0.018867925,0,1,1
1,0.25,0.656923077,0.192307692,0.709933775,1,0,0.018867925,0,1,1
1,0.85,0.652488688,0.653846154,0.666434298,1,0,0.094339623,0,1,1
0,0,0,0,0,1,0,0.358490566,0,1,0
1,0.3,0.619230769,0.230769231,0.635761589,1,1,0.056603774,0,1,1
0,0,0,0.115384615,0.653421633,1,0,0.056603774,0,1,0
0,0.15,0.726923077,0.153846154,0.609271523,1,0,0.150943396,0,1,0
1,0.25,0.744871795,0.192307692,0.678145695,1,0,0.339622642,0,1,1
0,0,0,0,0,1,0,0.094339623,0,1,0
0.5,0.35,0.653846154,0.269230769,0.703878903,1,0,0.169811321,0,1,0
0,0.1,0.646153846,0.153846154,0.625165563,0,0,0.056603774,1,1,0
0,0.1,0.726923077,0.230769231,0.600441501,1,0,0.622641509,0,1,0
0,0.25,0.646261539,0.192307692,0.63586755,1,0,0.056603774,0,1,0
0.5,0.4,0.711965812,0.192307692,0.740485651,1,0,0.056603774,0,1,0
0,0.05,0.592307692,0.192307692,0.805298013,0,0,0.339622642,0,1,0
1,0.3,0.762820513,0.230769231,0.696310312,1,1,0.037735849,0,1,1
0,0,0,0,0,1,0,0.490566038,0,1,0
1,0.35,0.746692308,0.269230769,0.734683065,1,0,0.037735849,0,1,1
1,0.3,0.6825,0.230769231,0.671523179,1,0,0.150943396,0,1,1
1,0,0,0,0,1,0,0.037735849,0,1,1
0.5,0.3,0.673076923,0.230769231,0.635761589,1,1,0.056603774,0,1,0
0,0,0,0,0,1,0,0.094339623,0,1,0
0,0.25,0.656923077,0.230769231,0.582781457,1,1,0.037735849,0,1,0
0,0.2,0.61025641,0.153846154,0.569536424,1,0,0.283018868,0,1,0
1,0.3,0.762820513,0.192307692,0.752317881,1,0,0.754716981,0,1,1
0,0.2,0.623269231,0.153846154,0.667549669,0,0,0.056603774,0,1,0
0,0,0,0,0,0,0,0.396226415,0,1,0
1,0.25,0.762820513,0.192307692,0.741721854,1,0,0.528301887,0,1,1
0,0.2,0.659615385,0.076923077,0.529801325,0,0,0.490566038,1,1,0
1,0.3,0.706730769,0.230769231,0.732891832,1,0,0.037735849,0,1,1
0,0.05,0.592307692,0.076923077,0.582781457,0,0,0.603773585,0,1,0
0.5,0.35,0.626538462,0.269230769,0.616461684,1,0,0.490566038,0,1,0
0,0,0,0.153846154,0.649006623,1,0,0.320754717,0,1,0
0.5,0.25,0.607692308,0.153846154,0.662251656,1,0,0.018867925,1,1,0
1,0.25,0.735897436,0.192307692,0.731125828,1,0,0.490566038,0,1,1
0,0.05,0.592307692,0.115384615,0.635761589,1,0,0.075471698,0,1,0
0.5,0.2,0.673076923,0.115384615,0.582781457,1,0,0.433962264,0,1,0
1,0.3,0.622222223,0.153846154,0.728476821,1,1,0.037735849,0,1,1
0.5,0.2,0.605769231,0.230769231,0.565121413,1,0,0.188679245,0,1,0
0,0.1,0.708076923,0,0,1,0,0.490566038,0,1,0
1,0.25,0.829230769,0.192307692,0.732891832,1,0,0.264150943,0,1,1
0.5,0,0,0,0,1,0,0.169811321,1,1,0
1,0.25,0.904615385,0.192307692,0.837086093,1,0,0.320754717,0,1,1
1,0.6,0.674481606,0.461538462,0.663633746,1,0,0.245283019,0,1,1
0,0,0,0.230769231,0.677262693,1,0,0.358490566,0,1,0
0,0.05,0.538461539,0,0,0,0,0.547169811,1,1,0
1,0.15,0.574358975,0.115384615,0.688741722,1,0,0.094339623,0,1,1
0,0,0,0,0,1,0,0.188679245,0,1,0
0.5,0.15,0.646153846,0.192307692,0.57218543,1,0,0.056603774,0,1,0
0.5,0.15,0.538461539,0.192307692,0.582781457,1,0,0.056603774,0,1,0
0,0,0,0,0,0,0,0.264150943,1,1,0
0.5,0,0,0,0,1,0,0.056603774,1,1,0
0,0,0,0.076923077,0.635761589,0,0,0.075471698,0,1,0
0,0.1,0.592307692,0.153846154,0.569536424,1,0,0.075471698,0,1,0
1,0.2,0.726923077,0.192307692,0.614569536,1,0,0.037735849,0,1,1
1,0.2,0.624615385,0.192307692,0.625165563,1,1,0.056603774,0,1,1
1,0.3,0.816666667,0.230769231,0.847682119,1,0,0.018867925,0,1,1
1,0.3,0.619230769,0.230769231,0.671081678,1,1,0.018867925,0,1,1
0.5,0.3,0.726923077,0.153846154,0.762913907,1,0,0.245283019,1,1,0
0,0,0,0,0,0,0,0.320754717,1,1,0
0.5,0.2,0.721538462,0.153846154,0.649006623,0,0,0.075471698,1,1,0
0,0.4,0.686538462,0.192307692,0.667549669,1,0,0.056603774,0,1,0
1,0.35,0.721538462,0.269230769,0.709933775,1,0,0.018867925,0,1,1
0,0,0,0,0,1,0,0.075471698,1,1,0
0,0,0,0.038461538,0.529801325,1,0,0.169811321,0,1,0
0,0,0,0,0,1,0,0.056603774,1,1,0
0,0.2,0.603076923,0.115384615,0.59602649,1,0,0.150943396,0,1,0
0.5,0,0,0,0,1,0,0.037735849,0,1,0
0,0.05,0.753846154,0.115384615,0.565121413,1,0,0.132075472,0,1,0
1,0.25,0.721538462,0.153846154,0.622516556,1,0,0.056603774,0,1,1
0,0,0,0,0,1,0,0.056603774,0,1,0
1,0.3,0.760576923,0.230769231,0.671081678,1,0,0.018867925,0,0,1
0.5,0.35,0.648461538,0.269230769,0.633112583,1,0,0.150943396,0,0,0
1,0.3,0.843589744,0.192307692,0.741721854,1,0,0.094339623,0,0,1
0,0,0,0,0,0,0,0.452830189,0,0,0
0,0,0,0.076923077,0.609271523,1,1,0.037735849,1,0,0
1,0.25,0.689230769,0.230769231,0.635761589,1,0,0.075471698,0,0,1
0,0.3,0.897435898,0.230769231,0.87038789,1,0,0.245283019,1,0,0
1,0.35,0.711153846,0.192307692,0.706543046,1,1,0.075471698,0,0,1
0.5,0,0,0,0,1,1,0.169811321,0,0,0
1,0.3,0.753846154,0.269230769,0.777041943,1,0,0.075471698,0,0,1
1,0.35,0.760076923,0.269230769,0.747852413,1,0,0.018867925,0,0,1
1,0.3,0.705982906,0.230769231,0.787133397,1,1,0.037735849,0,0,1
1,0.3,0.738461538,0.230769231,0.732891832,1,1,0.018867925,0,0,1
0.5,0.2,0.632692308,0.115384615,0.582781457,1,0,0.037735849,0,0,0
0.5,0.15,0.735897436,0.153846154,0.622516556,1,0,0.075471698,0,0,0
0,0.1,0.646153846,0.076923077,0.529801325,1,1,0.018867925,0,0,0
1,0.3,0.6685,0.230769231,0.657748344,1,1,0.132075472,0,0,1
0.5,0.1,0.565384615,0.038461538,0.582781457,1,0,0.075471698,0,0,0
1,0.3,0.723076923,0.192307692,0.764427625,1,0,0.113207547,0,0,1
1,0.35,0.770692308,0.269230769,0.758297067,1,1,0.018867925,0,0,1
0.5,0.25,0.780769231,0.230769231,0.817407758,0,0,0.169811321,0,0,0
1,0.25,0.721538462,0.153846154,0.635761589,1,0,0.056603774,0,0,1
1,0.3,0.738461538,0.230769231,0.732891832,1,0,0.018867925,0,0,1
1,0.3,0.653846154,0.230769231,0.644591612,1,0,0.056603774,0,0,1
0.5,0.35,0.754615384,0.269230769,0.742478713,1,0,0.056603774,0,0,0
0.5,0.15,0.717948718,0.076923077,0.547461368,1,0,0.018867925,0,0,0
1,0.25,0.732307692,0.192307692,0.699337748,1,1,0.094339623,0,0,1
1,0.3,0.829230769,0.230769231,0.81589404,1,0,0.056603774,1,0,1
1,0.4,0.8575,0.269230769,0.709176916,1,1,0.037735849,0,0,1
0,0.2,0.592307692,0.230769231,0.575212867,1,0,0.018867925,1,0,0
1,0.25,0.646153846,0.192307692,0.600441501,1,0,0.018867925,0,0,1
1,0.25,0.732307692,0.153846154,0.768211921,1,1,0.037735849,0,0,1
1,0.3,0.666346154,0.230769231,0.750551877,1,1,0.037735849,0,0,1
1,0.3,0.646153846,0.230769231,0.6799117,1,0,0.132075472,0,0,1
1,0.3,0.780769231,0.230769231,0.706401766,1,0,0.075471698,0,0,1
1,0.3,0.784615385,0.230769231,0.72406181,1,1,0.056603774,0,0,1
0,0.25,0.592307692,0.230769231,0.573951435,0,1,0.20754717,1,0,0
1,0.3,0.707692308,0.230769231,0.711447493,1,0,0.075471698,0,0,1
0.5,0.3,0.635833333,0.269230769,0.657029328,1,0,0.056603774,1,1,0
0,0,0,0,0,0,0,0.358490566,0,1,0
0,0,0,0,0,0,0,0.471698113,0,1,0
0,0.25,0.624615385,0.153846154,0.609271523,1,0,0.566037736,0,1,0
0,0,0,0,0,0,0,0.150943396,0,1,0
1,0.3,0.726923077,0.230769231,0.749290445,1,1,0.150943396,0,1,1
0,0,0,0,0,1,0,0.58490566,0,1,0
1,0.5,0.689230769,0.384615385,0.731125828,1,1,0.283018868,0,1,1
0,0.25,0.732307692,0.384615385,0.720529801,1,0,0.396226415,0,1,0
1,0.45,0.64017094,0.576923077,0.621633554,1,0,0.377358491,0,1,1
0,0.05,0.538461539,0.038461538,0.529801325,0,0,0.169811321,0,1,0
0,0,0,0,0,1,0,0.113207547,0,1,0
0.5,0,0,0,0,1,0,0.113207547,0,1,0
0.5,0.2,0.646153846,0.153846154,0.57218543,1,0,0.056603774,0,1,0
0,0.35,0.716490385,0.230769231,0.691214128,1,0,0.169811321,0,1,0
0.5,0.3,0.583333333,0.307692308,0.582781457,1,0,0.528301887,0,0,0
0.5,0.15,0.628205128,0.115384615,0.653421633,1,1,0.169811321,0,0,0
1,0.35,0.715384616,0.384615385,0.625165563,1,0,0.169811321,0,0,1
0.5,0.15,0.605769231,0.115384615,0.582781457,1,0,0.150943396,0,0,0
1,0.4,0.705923077,0.307692308,0.694569536,1,0,0.018867925,0,0,1
1,0.35,0.776153846,0.269230769,0.763670766,1,0,0.188679245,0,0,1
0,0,0,0,0,0,0,0.132075472,0,0,0
1,0.25,0.656923077,0.192307692,0.653421633,1,0,0.056603774,0,0,1
0,0.05,0.538461539,0,0,1,1,0.018867925,0,0,0
1,0.4,0.716826923,0.269230769,0.747019868,1,1,0.018867925,0,0,1
1,0.4,0.702423077,0.307692308,0.691125828,1,0,0.018867925,0,0,1
0.5,0.25,0.692353846,0.192307692,0.681218543,1,0,0.037735849,0,1,0
1,0.4,0.767442308,0.307692308,0.755099338,1,1,0.037735849,0,0,1
0.5,0.35,0.605384615,0.192307692,0.744900662,1,1,0.037735849,0,0,0
1,0.35,0.811769231,0.269230769,0.79871334,1,0,0.018867925,0,0,1
0.5,0,0,0,0,1,1,0.018867925,0,0,0
0.5,0.25,0.678461539,0.153846154,0.728476821,1,0,0.037735849,0,0,0
1,0.6,0.711538461,0.653846154,0.696688742,1,0,0.113207547,0,0,1
1,0.25,0.635384615,0.192307692,0.653421633,1,1,0.075471698,0,0,1
1,0.4,0.706581197,0.269230769,0.729990539,1,1,0.018867925,0,0,1
0,0.05,0.592307692,0.115384615,0.547461368,0,0,0.056603774,1,0,0
0.5,0.1,0.592307692,0.115384615,0.600441501,1,0,0.113207547,0,0,0
0.5,0.3,0.682051282,0.192307692,0.699337748,1,0,0.056603774,0,0,0
1,0.3,0.666346154,0.230769231,0.719016083,1,1,0.018867925,0,0,1
1,0.35,0.723076923,0.423076923,0.675496689,1,0,0.226415094,0,0,1
0,0.05,0.646153846,0.115384615,0.688741722,1,0,0.20754717,0,1,0
0.5,0.2,0.592307692,0.115384615,0.600441501,1,0,0.037735849,0,1,0
0,0,0,0,0,0,0,0.132075472,1,1,0
0,0,0,0,0,1,1,0.301886792,1,1,0
0,0.05,0.592307692,0.076923077,0.662251656,0,0,0.037735849,0,1,0
1,0.3,0.761538461,0.230769231,0.787133397,1,0,0.037735849,0,1,1
1,0.35,0.623076923,0.307692308,0.635761589,1,0,0.377358491,0,1,1
1,0,0,0,0,0,1,0.018867925,1,1,1
0.5,0,0,0,0,1,0,0.226415094,0,1,0
1,0.4,0.683173077,0.269230769,0.679659414,1,0,0.377358491,0,1,1
0,0,0,0,0,1,0,0.358490566,0,1,0
1,0.25,0.753846154,0.230769231,0.706401766,1,0,0.037735849,0,1,1
1,0.7,0.703923077,0.538461538,0.692601703,1,1,0.301886792,0,1,1
0,0.15,0.592307692,0.192307692,0.635761589,0,0,0.320754717,0,1,0
1,0.3,0.861538462,0.230769231,0.821192053,1,0,0.018867925,0,0,1
0,0,0,0,0,1,0,0.056603774,0,0,0
1,0.3,0.816666667,0.230769231,0.779564806,1,1,0.037735849,0,0,1
1,0.3,0.825641026,0.230769231,0.885525071,1,0,0.056603774,0,0,1
1,0.3,0.628205128,0.230769231,0.575212867,1,1,0.037735849,0,0,1
1,0.3,0.668589744,0.230769231,0.617660044,1,0,0.037735849,0,0,1
1,0.3,0.646153846,0.192307692,0.614569536,1,1,0.094339623,0,0,1
0.5,0.3,0.761538461,0.230769231,0.774834437,1,0,0.018867925,0,0,0
1,0.3,0.682051282,0.230769231,0.644591612,1,1,0.018867925,0,0,1
0.5,0.3,0.652435898,0.153846154,0.708609272,1,0,0.037735849,0,0,0
1,0.3,0.691025641,0.230769231,0.662251656,1,1,0.037735849,0,0,1
0,0.25,0.676307692,0.192307692,0.665430464,0,0,0.264150943,1,0,0
1,0.4,0.766298077,0.269230769,0.698807947,1,0,0.018867925,0,0,1
1,0.2,0.605769231,0.115384615,0.582781457,1,1,0.037735849,1,0,1
1,0,0,0,0,1,0,0.018867925,0,0,1
1,0.3,0.630769231,0.192307692,0.614569536,1,1,0.037735849,0,0,1
1,0.3,0.768205128,0.230769231,0.75584989,1,0,0.037735849,0,0,1
0.5,0.2,0.746153846,0.153846154,0.582781457,1,1,0.037735849,0,0,0
1,0.35,0.669230769,0.346153846,0.671081678,1,0,0.245283019,0,0,1
0.5,0.15,0.592307692,0,0,1,0,0.018867925,0,0,0
1,0.35,0.687692308,0.269230769,0.676631977,1,0,0.018867925,0,0,1
0,0,0,0,0,1,0,0.075471698,0,0,0
1,0.3,0.730769231,0.230769231,0.821192053,1,1,0.037735849,0,0,1
0.5,0.25,0.786153846,0.230769231,0.703878903,1,1,0.037735849,0,0,0
0.5,0.25,0.737692308,0.192307692,0.620750552,1,0,0.037735849,0,0,0
0,0.2,0.740384615,0.230769231,0.600441501,1,0,0.037735849,0,0,0
1,0.25,0.721538462,0.230769231,0.706401766,1,1,0.037735849,0,0,1
1,0.1,0.538461539,0.153846154,0.653421633,1,1,0.41509434,0,0,1
0.5,0.3,0.691025641,0.230769231,0.653421633,1,0,0.018867925,0,0,0
0,0,0,0,0,1,0,0.056603774,0,0,0
1,0.2,0.624615385,0.192307692,0.667549669,1,0,0.037735849,0,0,1
0.5,0.2,0.592307692,0.192307692,0.667549669,1,0,0.018867925,0,0,0
0.5,0.3,0.691025641,0.230769231,0.759381898,0,0,0.320754717,1,0,0
0.5,0.1,0.592307692,0.115384615,0.635761589,1,0,0.094339623,0,0,0
1,0.25,0.732307692,0.230769231,0.787133397,1,0,0.132075472,0,0,1
1,0.55,0.70979021,0.461538462,0.631346579,1,0,0.320754717,0,0,1
0,0,0,0,0,1,0,0.547169811,0,0,0
0.5,0.25,0.656923077,0.115384615,0.706401766,1,0,0.622641509,0,0,0
0,0,0,0,0,0,0,0.377358491,0,0,0
1,0.3,0.834615385,0.230769231,0.900662252,1,0,0.018867925,0,0,1
0.5,0.1,0.61025641,0.115384615,0.618101545,1,1,0.150943396,0,0,0
1,0.65,0.613017751,0.730769231,0.646915302,1,0,0.547169811,0,0,1
1,0.25,0.692307693,0.230769231,0.688741722,1,1,0.245283019,0,0,1
0,0,0,0,0,0,0,0.377358491,1,0,0
0.5,0.15,0.592307692,0.076923077,0.556291391,1,0,0.622641509,0,0,0
1,0.3,0.684615384,0.230769231,0.719016083,1,0,0.056603774,0,0,1
0,0,0,0.038461538,0.741721854,1,0,0.41509434,0,0,0
0,0,0,0,0,0,0,0.679245283,0,0,0
0,0.5,0.597692308,0.5,0.660213958,1,0,0.698113208,0,0,0
1,0.25,0.7,0.153846154,0.762913907,1,0,0.037735849,0,0,1
0,0,0,0,0,0,0,0.056603774,0,0,0
1,0.3,0.762820513,0.230769231,0.759381898,1,0,0.018867925,1,0,1
1,0.55,0.577622378,0.423076923,0.630945214,1,0,0.075471698,1,0,1
1,0.3,0.774038462,0.230769231,0.726584673,1,0,0.018867925,0,0,1
0,0,0,0,0,1,0,0.037735849,1,0,0
0,0.35,0.658942308,0.192307692,0.713112583,1,1,0.018867925,0,0,0
1,0.3,0.717948718,0.230769231,0.794701987,1,0,0.037735849,0,0,1
0,0,0,0,0,1,1,0.018867925,0,0,0
1,0.25,0.689230769,0.192307692,0.709933775,1,0,0.037735849,0,0,1
0.5,0.2,0.673076923,0.192307692,0.688741722,1,0,0.58490566,0,0,0
1,0.2,0.740384615,0.153846154,0.59602649,1,0,0.320754717,1,0,1
1,0.25,0.624615385,0.192307692,0.667549669,1,0,0.018867925,0,0,1
1,0.3,0.637179487,0.230769231,0.671081678,1,0,0.622641509,0,0,1
1,0.95,0.651821863,0.807692308,0.653421633,1,0,0.452830189,1,0,1
0,0.25,0.592307692,0.192307692,0.635761589,1,1,0.094339623,0,0,0
1,0.25,0.893846154,0.192307692,0.868874172,1,0,0.490566038,0,0,1
0,0,0,0,0,1,0,0.622641509,0,0,0
1,0.2,0.794230769,0.230769231,0.675496689,1,0,0.811320755,0,0,1
0.5,0.25,0.7,0.153846154,0.768211921,1,0,0.452830189,0,0,0
1,0.25,0.775384615,0.192307692,0.78410596,1,0,0.566037736,0,0,1
1,0.85,0.619230769,0.653846154,0.549320321,1,0,0.094339623,0,0,1
0,0,0,0,0,1,0,0.452830189,0,0,0
0.5,0.45,0.61025641,0.230769231,0.565121413,1,0,0.20754717,0,0,0
1,0.65,0.666863905,0.5,0.672440143,1,0,0.283018868,0,0,1
0,0,0,0,0,1,0,0.622641509,0,0,0
0.5,0.6,0.628205128,0.576923077,0.625165563,1,0,0.679245283,0,0,0
0,0,0,0,0,0,0,0.698113208,1,0,0
0.5,0.2,0.619230769,0.192307692,0.653421633,1,0,0.603773585,0,0,0
0,0.4,0.639423077,0.423076923,0.688741722,1,0,0.320754717,0,0,0
0,0.15,0.628205128,0.153846154,0.662251656,1,0,0.528301887,0,0,0
1,0.2,0.605769231,0.192307692,0.646357616,1,1,0.566037736,0,0,1
0.5,0.25,0.603076923,0.307692308,0.582781457,1,0,0.094339623,0,0,0
0,0.1,0.646153846,0.038461538,0.529801325,1,0,0.301886792,0,0,0
1,0.3,0.619230769,0.230769231,0.653421633,1,1,0.490566038,0,0,1
1,0.6,0.820118343,0.5,0.758023434,1,0,0.698113208,0,0,1
1,0.4,0.726923077,0.423076923,0.765803732,1,0,0.41509434,0,0,1
1,0.25,0.710769231,0.192307692,0.582781457,1,0,0.41509434,0,0,1
1,0.3,0.691025641,0.230769231,0.696310312,1,1,0.018867925,0,0,1
1,0.3,0.638461539,0.230769231,0.728476821,1,1,0.037735849,0,0,1
1,0.25,0.743076923,0.230769231,0.741721854,1,1,0.018867925,0,0,1
1,0.3,0.673076923,0.307692308,0.728476821,1,0,0.509433962,0,0,1
0,0,0,0,0,1,0,0.188679245,0,0,0
1,0.3,0.669230769,0.230769231,0.697571744,1,1,0.018867925,0,0,1
0,0.3,0.646153846,0.346153846,0.659308315,1,0,0.528301887,0,0,0
1,0.25,0.7,0.230769231,0.671081678,1,0,0.056603774,0,0,1
1,0.3,0.565384615,0.230769231,0.600441501,1,0,0.433962264,0,0,1
0.5,0.25,0.646153846,0.153846154,0.59602649,1,0,0.433962264,0,0,0
1,0.4,0.784807692,0.269230769,0.721192053,1,0,0.018867925,0,0,1
1,0.35,0.668461538,0.269230769,0.657710501,1,0,0.075471698,0,0,1
1,0,0,0,0,1,0,0.056603774,0,0,1
0.5,0.6,0.615865385,0.423076923,0.609271523,1,0,0.358490566,0,0,0
0,0,0,0,0,1,0,0.188679245,0,0,0
1,0.4,0.706730769,0.269230769,0.582781457,1,0,0.283018868,0,0,1
1,0.3,0.726923077,0.230769231,0.741721854,1,1,0.018867925,0,0,1
0,0.15,0.646153846,0.153846154,0.635761589,1,0,0.377358491,0,0,0
1,0.3,0.673076923,0.230769231,0.662251656,1,0,0.037735849,0,0,1
1,0.3,0.61025641,0.230769231,0.600441501,1,1,0.452830189,0,0,1
1,0.3,0.757435898,0.230769231,0.745253863,1,1,0.018867925,0,0,1
1,0.35,0.730769231,0.307692308,0.718175129,1,0,0.075471698,0,0,1
0,0.2,0.659615385,0.192307692,0.614569536,0,0,0.113207547,1,0,0
0,0,0,0,0,1,0,0.018867925,0,0,0
1,0.4,0.714875,0.307692308,0.703377483,1,0,0.018867925,0,0,1
0,0,0,0,0,1,0,0.075471698,0,0,0
1,0.3,0.794230769,0.230769231,0.761589404,1,0,0.037735849,0,0,1
0,0,0,0,0,1,0,0.566037736,0,0,0
0.5,0.25,0.635384615,0.230769231,0.565121413,1,1,0.58490566,0,0,0
1,0.5,0.780769231,0.461538462,0.710816777,1,0,0.41509434,0,0,1
1,0.35,0.663461538,0.230769231,0.687240618,1,0,0.037735849,0,0,1
0,0.6,0.637179487,0.538461538,0.578997162,1,0,0.396226415,0,0,0
0,0,0,0,0,0,0,0.188679245,1,0,0
1,0,0,0,0,1,1,0.018867925,0,0,1
0.5,0,0,0.153846154,0.701986755,1,0,0.320754717,0,0,0
0,0.25,0.667692308,0.230769231,0.600441501,1,0,0.58490566,0,0,0
0,0,0,0.038461538,0.582781457,1,0,0.150943396,0,0,0
1,0.35,0.686923077,0.269230769,0.675875118,1,1,0.283018868,0,0,1
1,0.3,0.78974359,0.230769231,0.768211921,1,1,0.018867925,0,0,1
1,0.3,0.784615385,0.230769231,0.732891832,1,0,0.056603774,1,0,1
1,0.25,0.56,0.153846154,0.59602649,1,0,0.056603774,0,0,1
0,0,0,0,0,1,0,0.056603774,0,0,0
0.5,0.05,0.736076923,0.038461538,0.724238411,1,0,0.037735849,0,0,0
0,0.1,0.673076923,0,0,1,0,0.41509434,0,0,0
0,0,0,0.038461538,0.688741722,1,0,0.226415094,1,0,0
0,0,0,0,0,1,0,0.358490566,1,0,0
1,0.35,0.644615385,0.269230769,0.634247871,1,0,0.018867925,0,0,1
0,0,0,0,0,1,0,0.641509434,0,0,0
0,0.2,0.659615385,0.038461538,0.847682119,1,0,0.113207547,1,0,0
0,0,0,0,0,1,0,0.075471698,0,0,0
0,0,0,0.153846154,0.675496689,0,0,0.20754717,0,0,0
0.5,0.2,0.578846154,0.153846154,0.582781457,1,0,0.320754717,0,0,0
0,0,0,0,0,1,0,0.452830189,0,0,0
1,0.3,0.664102564,0.192307692,0.646357616,1,1,0.490566038,0,0,1
0.5,0.4,0.662307692,0.269230769,0.658467361,1,0,0.20754717,0,0,0
1,0.55,0.731410256,0.461538462,0.768211921,1,1,0.037735849,0,0,1
1,0.55,0.744871795,0.230769231,0.688741722,1,0,0.169811321,0,0,1
1,0.4,0.686538462,0.269230769,0.620624408,1,0,0.018867925,0,0,1
0,0.15,0.7,0.153846154,0.543046358,1,0,0.528301887,0,0,0
0,0,0,0,0,1,0,0.037735849,0,0,0
1,0.3,0.707692308,0.230769231,0.655629139,1,0,0.056603774,0,0,1
1,0.3,0.646153846,0.230769231,0.671081678,1,0,0.018867925,0,0,1
0,0.05,0.646153846,0.115384615,0.556291391,1,0,0.188679245,0,0,0
1,0.25,0.678461539,0.230769231,0.748344371,1,0,0.056603774,0,0,1
1,0.3,0.744871795,0.230769231,0.777041943,1,0,0.018867925,0,0,1
0.5,0.15,0.664102564,0.192307692,0.60397351,1,0,0.339622642,0,0,0
0,0,0,0,0,1,0,0.169811321,0,0,0
1,0.25,0.796923077,0.230769231,0.741721854,1,1,0.41509434,0,0,1
1,0,0,0,0,1,0,0.018867925,0,0,1
0,0,0,0,0,1,0,0.358490566,0,0,0
1,0.4,0.592307692,0.423076923,0.669476219,1,0,0.396226415,0,0,1
0,0.1,0.592307692,0.115384615,0.653421633,1,0,0.528301887,0,0,0
1,0.3,0.691025641,0.230769231,0.794701987,1,0,0.849056604,0,0,1
1,0.3,0.682051282,0.153846154,0.622516556,1,1,0.056603774,0,0,1
1,0.35,0.761230769,0.269230769,0.748987701,1,0,0.018867925,0,0,1
0,0.05,0.592307692,0.076923077,0.635761589,1,0,0.018867925,0,0,0
1,0.2,0.619230769,0.192307692,0.57218543,1,0,0.113207547,0,0,1
0,0.3,0.673076923,0.230769231,0.703878903,1,1,0.037735849,1,0,0
1,0.25,0.678461539,0.192307692,0.720529801,1,1,0.037735849,1,0,1
1,0.4,0.763942308,0.269230769,0.717880795,1,0,0.018867925,0,0,1
0.5,0,0,0,0,1,0,0.018867925,0,0,0
1,0.3,0.601282052,0.153846154,0.715231788,1,0,0.452830189,0,0,1
1,0.25,0.764615385,0.192307692,0.614569536,1,1,0.641509434,0,0,1
1,0.2,0.678461539,0.384615385,0.662251656,1,0,0.132075472,0,0,1
0,0.1,0.682051282,0.038461538,0.582781457,1,0,0.150943396,0,0,0
0.5,0.2,0.7,0.115384615,0.635761589,1,0,0.018867925,0,0,0
1,0.15,0.664102564,0.153846154,0.614569536,1,0,0.056603774,0,0,1
0,0,0,0,0,1,0,0.037735849,0,0,0
1,0.5,0.786153846,0.384615385,0.775436484,1,0,0.452830189,0,0,1
1,0.3,0.655128205,0.230769231,0.688741722,1,1,0.037735849,0,0,1
0,0.8,0.747115385,0.538461538,0.677388837,1,0,0.20754717,0,0,0
1,0.25,0.646153846,0.230769231,0.768211921,1,0,0.075471698,0,0,1
0,0.2,0.686538462,0.153846154,0.773509934,0,0,0.094339623,0,0,0
1,0.3,0.655128205,0.230769231,0.662251656,0,0,0.018867925,0,0,1
1,0.3,0.706730769,0.230769231,0.741721854,1,1,0.037735849,0,0,1
1,0.4,0.784807692,0.269230769,0.731201514,1,1,0.037735849,0,0,1
1,0.3,0.735897436,0.230769231,0.764427625,0,0,0.150943396,1,0,1
1,0.3,0.772692308,0.230769231,0.760264901,1,1,0.018867925,0,0,1
1,0.3,0.726923077,0.230769231,0.759381898,1,0,0.037735849,0,0,1
0.5,0.2,0.619230769,0.153846154,0.649006623,1,0,0.056603774,0,0,0
1,0.3,0.637179487,0.230769231,0.706401766,1,0,0.547169811,0,0,1
1,0.55,0.713461539,0.461538462,0.688741722,0,0,0.037735849,0,0,1
0.5,0.25,0.603076923,0.153846154,0.622516556,1,0,0.018867925,0,0,0
1,0.2,0.7,0.230769231,0.768211921,1,1,0.018867925,0,0,1
1,0.35,0.636461539,0.269230769,0.626225166,1,1,0.037735849,0,0,1
